!!SBtab Document='AKAR4cl' Version='1.0' TableName='AKAR4_100nM' TableType='QuantityMatrix' DataSource='Figure 3—figure supplement 1 in https://doi.org/10.7554/eLife.68164 (gray)'			
!TimePoint	!Time	>AKAR4pOUT	~AKAR4pOUT
E100T187	915	172.825	17.57125
E100T188	920	172.65	17.5625
E100T189	925	172.9	17.575000000000003
E100T190	930	174.1	17.634999999999998
E100T191	935	172.375	17.54875
E100T192	940	175.075	17.68375
E100T193	945	173.825	17.62125
E100T194	950	173.25	17.5925
E100T195	955	174.45	17.6525
E100T196	960	173.35	17.5975
E100T197	965	175.575	17.708750000000002
E100T198	970	173.775	17.61875
E100T199	975	175.15	17.6875
E100T200	980	174.975	17.67875
E100T201	985	176.25	17.7425
E100T202	990	174.85	17.6725
E100T203	995	175.55	17.707500000000003
E100T204	1000	175.075	17.68375
E100T205	1005	174.9	17.675
E100T206	1010	171.95	17.5275
E100T207	1015	176.875	17.77375
E100T208	1020	176.1	17.735
E100T209	1025	174.45	17.6525
E100T210	1030	172	17.53
E100T211	1035	174.425	17.65125
E100T212	1040	174.9	17.675
E100T213	1045	176.925	17.77625
E100T214	1050	176.125	17.73625
E100T215	1055	178.6	17.86
E100T216	1060	175.75	17.7175
E100T217	1065	174.5	17.655
E100T218	1070	177.325	17.79625
E100T219	1075	175.7	17.715
E100T220	1080	177.025	17.78125
E100T221	1085	178.175	17.83875
E100T222	1090	174.2	17.64
E100T223	1095	178.075	17.833750000000002
E100T224	1100	178.6	17.86
E100T225	1105	176.65	17.762500000000003
