!!SBtab Document='AKAR4' Version='1.0' TableName='AKAR4_25nM' TableType='QuantityMatrix'	DataSource='Figure 3—figure supplement 1 in https://doi.org/10.7554/eLife.68164 (light blue)'		
!TimePoint	!Time	>AKAR4pOUT	~AKAR4pOUT
E25T185	905	132.575	13.535
E25T186	910	131.2	13.466249999999999
E25T187	915	134.05	13.60875
E25T188	920	131.65	13.48875
E25T189	925	132.375	13.525
E25T190	930	132.025	13.5075
E25T191	935	133.25	13.568750000000001
E25T192	940	131.95	13.50375
E25T193	945	132.75	13.54375
E25T194	950	133.2	13.56625
E25T195	955	133.5	13.58125
E25T196	960	134.275	13.620000000000001
E25T197	965	131.875	13.5
E25T198	970	132.7	13.54125
E25T199	975	133.775	13.595
E25T200	980	135.075	13.66
E25T201	985	133.925	13.602500000000001
E25T202	990	134.625	13.6375
E25T203	995	135.175	13.665000000000001
E25T204	1000	133.45	13.57875
E25T205	1005	134.675	13.64
E25T206	1010	133.125	13.5625
E25T207	1015	134.375	13.625
E25T208	1020	134.85	13.64875
E25T209	1025	137.95	13.80375
E25T210	1030	134.4	13.62625
E25T211	1035	134.225	13.6175
E25T212	1040	137.45	13.778749999999999
E25T213	1045	134.925	13.6525
E25T214	1050	135.65	13.68875
E25T215	1055	135.975	13.705
E25T216	1060	136.25	13.71875
E25T217	1065	137.775	13.795000000000002
E25T218	1070	136.75	13.74375
E25T219	1075	135.7	13.69125
E25T220	1080	135.95	13.70375
E25T221	1085	138.125	13.8125
E25T222	1090	135.5	13.68125
E25T223	1095	137.15	13.763750000000002
E25T224	1100	137.35	13.77375
E25T225	1105	136.4	13.72625
